category,city,email,name,phones,products,site,social
Металлопрокат,Москва,,СофтМеталл,tel:+74952252294,,www.softmetall.ru,
Металлопрокат,Москва,,Пункт приема лома,tel:+79269583711,,,
Металлопрокат,Москва,,Первый магазин металла,tel:+74957649077,,shopmetal.ru,https://wa.me/79265648925?text=%D0%97%D0%B4%D1%80%D0%B0%D0%B2%D1%81%D1%82%D0%B2%D1%83%D0%B9%D1%82%D0%B5!%0A%0A%D0%9F%D0%B8%D1%88%D1%83%20%D0%B8%D0%B7%20%D0%BF%D1%80%D0%B8%D0%BB%D0%BE%D0%B6%D0%B5%D0%BD%D0%B8%D1%8F%202%D0%93%D0%98%D0%A1.%0A%0A
Металлопрокат,Москва,,Гидроконтроль,tel:+74959025479,,hidrocontrol.ru,
Металлопрокат,Москва,,ФОКС МЕТАЛЛ,tel:+74950031182,"Алюминиевый квадрат Д16Т 10x10x3000,Алюминиевый квадрат Д16Т 40x40x3000,Втулка БрАЖ,Втулка БрОЦС,Квадрат латунный 10 мм ЛС59-1,Квадрат латунный 12 мм ЛС59-1,Квадрат латунный 13 мм ЛС59-1,Квадрат латунный 14 мм ЛС59-1,Квадрат латунный 5 мм ЛС59-1,Квадрат латунный 6 мм ЛС59-1,Квадрат латунный 7 мм ЛС59-1,Квадрат латунный 8 мм ЛС59-1,Квадрат латунный 9 мм ЛС59-1,Кровельная медная лента 0.6 x 600,Кровельная медная лента М1 0,8x600,Круг БрАЖ 16 мм — 450 мм,Круг БрАЖМц 16 мм — 160 мм,Круг БрАЖН 16 мм — 160 мм,Круг БрАМц 16 мм — 160 мм,Круг БрБ2 5 мм — 160 мм,Круг БрКМц 16 мм — 160 мм,Круг БрОФ 5 мм — 160 мм,Круг БрОФ10-1 5 мм — 160 мм,Круг БрОЦС 16 мм — 160 мм,Круг Л63 16 мм — 160 мм,Круг ЛС59-1 16 мм — 160 мм,Круг алюминиевый 270 мм АМГ6,Круг алюминиевый 270 мм Д16,Круг алюминиевый 280 мм АМГ5,Круг алюминиевый 280 мм АМГ6,Круг алюминиевый 280 мм Д16,Круг алюминиевый 290 мм АМГ6,Круг алюминиевый 300 мм АМГ3,Круг алюминиевый 300 мм АМГ5,Круг алюминиевый 300 мм АМГ6,Круг алюминиевый 300 мм Д16,Круг алюминиевый 310 мм АМГ6,Круг алюминиевый 320 мм АМГ6,Круг алюминиевый 320 мм Д16,Круг алюминиевый 330 мм АМГ6,Круг алюминиевый 350 мм АМГ3,Круг алюминиевый 350 мм АМГ5,Круг алюминиевый 350 мм АМГ6,Круг алюминиевый 350 мм Д16,Круг алюминиевый 360 мм АМГ6,Круг алюминиевый 390 мм АМГ6,Круг алюминиевый 400 мм АМГ3,Круг алюминиевый 400 мм АМГ5,Круг алюминиевый 400 мм АМГ6,Круг алюминиевый 400 мм Д16,Круг алюминиевый 420 мм АМГ6,Круг алюминиевый 450 мм АМГ6,Круг алюминиевый 450 мм Д16,Круг бронзовый 18 мм БрАЖН10-4-4,Круг бронзовый 20 мм БрОФ7-0,2,Круг бронзовый 20 мм БрОЦС5-5-5,Круг бронзовый 25 мм БрОЦС5-5-5,Круг бронзовый 30 мм БрОЦС5-5-5,Круг бронзовый 35 мм БрОЦС5-5-5,Круг бронзовый 40 мм БрОЦС5-5-5,Круг бронзовый 45 мм БрОЦС5-5-5,Круг бронзовый 50 мм БрОФ7-0,2,Круг бронзовый 55 мм БрОФ7-0,2,Круг бронзовый 60 мм БрОЦС5-5-5,Круг бронзовый 65 мм БрОЦС5-5-5,Круг бронзовый 70 мм БрОФ7-0,2,Круг латунный 18х3000 мм ЛС59-1,Круг медный 4 мм М1т,Круг медный 5 мм М1т,Круг медный 6 мм М1т,Латунная сетка 0,08x0,055 мм ГОСТ 6613-86,Латунная сетка 0,09x0,06 мм ГОСТ 6613-86,Латунная сетка 0,125x0,08 мм ГОСТ 6613-86,Латунная сетка 0,14x0,09 мм ГОСТ 6613-86,Латунная сетка 0,16x0,1 мм ГОСТ 6613-86,Латунная сетка 0,18x0,12 мм ГОСТ 6613-86,Латунная сетка 0,1x0,06 мм ГОСТ 6613-86,Латунная сетка 0,25x0,12 мм ГОСТ 6613-86,Латунная сетка 0,28x0,14 мм ГОСТ 6613-86,Латунная сетка 0,2x0,12 мм ГОСТ 6613-86,Латунная сетка 0,315x0,16 мм ГОСТ 6613-86,Латунная сетка 0,355x0,16 мм ГОСТ 6613-86,Латунная сетка 0,45x0,2 мм ГОСТ 6613-86,Латунная сетка 0,4x0,16 мм ГОСТ 6613-86,Латунная сетка 0,56x0,25 мм ГОСТ 6613-86,Латунная сетка 0,5x0,25 мм ГОСТ 6613-86,Латунная сетка 0,63x0,3 мм ГОСТ 6613-86,Латунная сетка 0,7x0,3 мм ГОСТ 6613-86,Латунная сетка 0,8x0,3 мм ГОСТ 6613-86,Латунная сетка 0,9x0,4 мм ГОСТ 6613-86,Латунная сетка 1,25x0,4 мм ГОСТ 6613-86,Латунная сетка 1,6x0,5 мм ГОСТ 6613-86,Латунная сетка 1x0,3 мм ГОСТ 6613-86,Латунная сетка 1x0,4 мм ГОСТ 6613-86,Латунная сетка 2,5x0,5 мм ГОСТ 6613-86,Латунная сетка 2x0,5 мм ГОСТ 6613-86,Латунная сетка 4x1 мм ГОСТ 6613-86,Лента БРБ2 0.05 мм — 3 мм,Лента БРОФ 0.05 мм — 3 мм,Лента БрБ2м 0.05 мм — 3 мм,Лента БрБ2т 0.05 мм — 3 мм,Лента БрБНТ 0.05 мм — 3 мм,Лента БрКМц 0.05 мм — 3 мм,Лента Л63,Лента бронзовая 0,05х205 мм БрБ2 х/к, твердая,Лента бронзовая 0,7х250 мм БрБ2 х/к, твердая,Лента бронзовая 0,8х200 мм БрБ2 х/к, твердая,Лента бронзовая 1,5х210 мм БрБ2 х/к, твердая,Лента бронзовая 1,5х270 мм БрБ2 х/к, мягкая,Лента бронзовая 1,5х300 мм БрБ2 х/к, мягкая,Медная кровля 0,5 мм — 50 мм 600х1500мм,Медная лента M1 0.1 x 300,Медная лента M1 0.2 x 300,Медная лента M1 0.3 x 300,Медная лента M1 0.4 x 300,Медная лента M1 0.5 x 300,Медная лента M1 0.6 x 300,Медная лента M1 0.8 x 300,Медная проволока М1М 0,1 мм,Медная проволока М1Т 1 мм,Медная проволока М1Т 1,2 мм,Медная проволока М1Т 1,5 мм,Медная фольга M1 0.05 x 300,Н-образный алюминиевый профиль (двутавр) 116x100х5x6 мм АД31Т1,Н-образный алюминиевый профиль (двутавр) 122x100х5x6 мм АД31Т1,Н-образный алюминиевый профиль (двутавр) 13х18х1,5 мм АД31Т1,Н-образный алюминиевый профиль (двутавр) 18x13x18x1,5 мм АД31Т1,Н-образный алюминиевый профиль (двутавр) 20х30х1,5 мм АД31Т1,Н-образный алюминиевый профиль (двутавр) 25x8x25x1,5 мм АД31Т1,Н-образный алюминиевый профиль (двутавр) 29,5х28х1,5 мм АД31Т1,Н-образный алюминиевый профиль (двутавр) 30x20x30x1,5 мм АД31Т1,Н-образный алюминиевый профиль (двутавр) 40х53х1,5 мм АД31Т1,Н-образный алюминиевый профиль (двутавр) 43x68х8x10 мм АД31Т1,Н-образный алюминиевый профиль (двутавр) 49x36х2x2 мм АД31Т1,Н-образный алюминиевый профиль (двутавр) 60x70х10x10 мм АД31Т1,Н-образный алюминиевый профиль (двутавр) 8х25х1,5 мм АД31Т1,Нержавеющая сварная сетка в картах 100х100x4 мм,Нержавеющая сварная сетка в картах 100х100x5 мм,Нержавеющая сварная сетка в картах 150х150x5 мм,Нержавеющая сварная сетка в картах 20х20x3 мм,Нержавеющая сварная сетка в картах 20х20x4 мм,Нержавеющая сварная сетка в картах 25х25x3 мм,Нержавеющая сварная сетка в картах 25х25x4 мм,Нержавеющая сварная сетка в картах 30х30x3 мм,Нержавеющая сварная сетка в картах 30х30x4 мм,Нержавеющая сварная сетка в картах 40х40x3 мм,Нержавеющая сварная сетка в картах 40х40x4 мм,Нержавеющая сварная сетка в картах 40х40x5 мм,Нержавеющая сварная сетка в картах 50х50x3 мм,Нержавеющая сварная сетка в картах 50х50x4 мм,Нержавеющая сварная сетка в картах 50х50x5 мм,Нержавеющая сварная сетка в картах 75х75x4 мм,Нержавеющая сварная сетка в картах 75х75x5 мм,Нержавеющая сварная сетка в рулонах 10х10x1 мм,Нержавеющая сварная сетка в рулонах 10х10x2 мм,Нержавеющая сварная сетка в рулонах 15х15x1,5 мм,Нержавеющая сварная сетка в рулонах 20х20x2 мм,Нержавеющая сварная сетка в рулонах 25х25x2 мм,Нержавеющая сетка 0,25x0,20/0,22 мм ТУ 14-4-1561-89,Нержавеющая сетка 0,315x0,25/0,28 мм ТУ 14-4-1561-89,Нержавеющая сетка 0,8x0,22х4/0,6 мм ТУ 14-4-1569-89,Плита АМГ3 12 мм — 60 мм 1200х3000мм,Плита АМГ6 12 мм — 60 мм 1200х3000мм,Плита В95 12 мм — 100 мм 1200х3000мм,Плита В95 Т1 12 мм — 100 мм 1200х3000мм,Плита Д16 12 мм — 100 мм 1200х3000мм,Плита Д16Т 12 мм — 100 мм 1200х3000мм,Плита Л63 25 мм — 150 мм,Плита ЛС59-1 25 мм — 150 мм,Плита алюминиевая 12х1200х3000 АМГ6,Плита алюминиевая 12х1200х3000 Д16,Плита алюминиевая 12х1200х3000 Д16Т,Плита алюминиевая 14х1200х3000 АМГ6,Плита алюминиевая 14х1200х3000 Д16,Плита алюминиевая 14х1200х3000 Д16Т,Плита алюминиевая 150х1200х3000 Д16,Плита алюминиевая 150х1200х3000 Д16Т,Плита алюминиевая 16х1200х3000 АМГ6,Плита алюминиевая 16х1200х3000 Д16,Плита алюминиевая 16х1200х3000 Д16Т,Плита алюминиевая 18х1200х3000 АМГ6,Плита алюминиевая 18х1200х3000 Д16,Плита алюминиевая 18х1200х3000 Д16Т,Плита алюминиевая 20х1200х3000 АМГ6,Плита алюминиевая 20х1200х3000 Д16,Плита алюминиевая 20х1200х3000 Д16Т,Плита алюминиевая 25х1200х3000 АМГ6,Плита алюминиевая 25х1200х3000 Д16,Плита алюминиевая 25х1200х3000 Д16Т,Плита алюминиевая 30х1200х3000 АМГ6,Плита алюминиевая 30х1200х3000 Д16,Плита алюминиевая 30х1200х3000 Д16Т,Плита алюминиевая 40х1200х3000 АМГ6,Плита алюминиевая 40х1200х3000 Д16,Плита алюминиевая 40х1200х3000 Д16Т,Плита алюминиевая 50х1200х3000 АМГ6,Плита дюралевая 12х1200х3000 В95Б,Плита дюралевая 12х1200х3000 Д16,Плита дюралевая 12х1200х3000 Д16Т,Плита дюралевая 14х1200х3000 В95Б,Плита дюралевая 14х1200х3000 Д16,Плита дюралевая 14х1200х3000 Д16Т,Плита дюралевая 16х1200х3000 В95Б,Плита дюралевая 16х1200х3000 Д16,Плита дюралевая 16х1200х3000 Д16Т,Плита дюралевая 18х1200х3000 В95Б,Плита дюралевая 18х1200х3000 Д16,Плита дюралевая 18х1200х3000 Д16Т,Плита дюралевая 20х1200х3000 В95Б,Плита дюралевая 20х1200х3000 Д16,Плита дюралевая 20х1200х3000 Д16Т,Плита дюралевая 25х1200х3000 В95Б,Плита дюралевая 25х1200х3000 Д16,Плита дюралевая 25х1200х3000 Д16Т,Плита дюралевая 30х1200х3000 В95Б,Плита дюралевая 30х1200х3000 Д16,Плита дюралевая 30х1200х3000 Д16Т,Плита дюралевая 40х1200х3000 В95Б,Плита дюралевая 40х1200х3000 Д16,Плита дюралевая 40х1200х3000 Д16Т,Плита дюралевая 50х1200х3000 В95Б,Плита дюралевая 50х1200х3000 Д16,Плита дюралевая 50х1200х3000 Д16Т,Проволока БрАМц,Проволока БрБ2,Проволока БрОФ,Проволока Л63 0.2 мм — 12 мм,Проволока ЛС59-1 0.2 мм — 12 мм,Проволока М1 0,2 мм — 0,8 мм,Проволока бронзовая 0,15 мм БрКМц3-1,Проволока бронзовая 0,2 мм БрКМц3-1,Проволока бронзовая 2 мм БрАМц9-2,Проволока бронзовая 2,2 мм БрКМц3-1,Проволока бронзовая 2,5 мм БрКМц3-1,Проволока бронзовая 3 мм БрКМц3-1,Проволока бронзовая 4 мм БрКМц3-1,Проволока латунная 0,1 мм Л63 мягкая,Проволока латунная 0,1 мм Л63 твердая,Проволока латунная 0,2 мм Л63 мягкая,Проволока латунная 0,2 мм Л63 твёрдая,Проволока латунная 0,25 мм Л63 мягкая,Проволока латунная 0,3 мм Л63 мягкая,Проволока латунная 0,3 мм Л63 твёрдая,Проволока латунная 0,4 мм Л63 мягкая,Проволока латунная 0,4 мм Л63 твёрдая,Проволока латунная 0,5 мм Л63 мягкая,Проволока латунная 0,5 мм Л63 твёрдая,Проволока латунная 0,6 мм Л63 мягкая,Проволока латунная 0,6 мм Л63 твердая,Проволока латунная 0,8 мм Л63 мягкая,Проволока латунная 0,8 мм Л63 твердая,Проволока латунная 1 мм Л63 мягкая,Проволока латунная 1 мм Л63 твёрдая,Проволока латунная 1,2 мм Л63 мягкая,Проволока латунная 1,5 мм Л63 мягкая,Проволока латунная 1,5 мм Л63 твёрдая,Проволока латунная 2 мм Л63 мягкая,Проволока латунная 2 мм Л63 твёрдая,Проволока латунная 2,5 мм Л63 мягкая,Проволока латунная 3 мм Л63 мягкая,Проволока латунная 4 мм Л63 мягкая,Проволока латунная 5 мм Л63 мягкая,Проволока латунная 6 мм Л63 мягкая,Пруток АМГ5 Ф 10 мм — 350 мм 3000 мм,Пруток АМГ6 Ф 10 мм — 350 мм 3000 мм,Пруток БРАЖ 9-4 16 мм — 450 мм 3000 мм,Пруток БРАМЦ9-2 16 мм — 160 мм 3000 мм,Пруток БРБ2 5 мм — 200 мм 3000 мм,Пруток БРОЦС5-5-5 20 мм — 200 мм 3000 мм,Пруток БРХ1 5 мм — 160 мм 3000 мм,Пруток БрАЖМц 16 мм — 160 мм 3000 мм,Пруток БрАЖН 16 мм — 160 мм 3000 мм,Пруток БрАЖНМц 5 мм — 200 мм 3000 мм,Пруток БрКМЦ3-1 16 мм — 160 мм 3000 мм,Пруток БрОФ 5 мм — 160 мм 3000 мм,Пруток Д16 Ф 6 мм — 400 мм 3000 мм,Пруток Д16Т Ф 6 мм — 400 мм 3000 мм,Пруток Л63 5 мм — 160 мм 3000 мм,Пруток ЛС59-1 5 мм — 160 мм 3000 мм,Пруток алюминиевый 10 мм АМГ3 круглый,Пруток алюминиевый 10 мм В95Т1 круглый,Пруток алюминиевый 100 мм АМГ3 круглый,Пруток алюминиевый 100 мм В95Т1 круглый,Пруток алюминиевый 105 мм АМГ3 круглый,Пруток алюминиевый 110 мм АМГ3 круглый,Пруток алюминиевый 110 мм В95 круглый,Пруток алюминиевый 115 мм АМГ3 круглый,Пруток алюминиевый 12 мм АМГ3 круглый,Пруток алюминиевый 120 мм АМГ3 круглый,Пруток алюминиевый 120 мм В95Т1 круглый,Пруток алюминиевый 130 мм АМГ3 круглый,Пруток алюминиевый 130 мм В95 круглый,Пруток алюминиевый 14 мм АМГ3 круглый,Пруток алюминиевый 14 мм В95Т1 круглый,Пруток алюминиевый 140 мм АМГ3 круглый,Пруток алюминиевый 15 мм АМГ3 круглый,Пруток алюминиевый 150 мм АМГ3 круглый,Пруток алюминиевый 150 мм АМГ5 круглый,Пруток алюминиевый 16 мм АМГ3 круглый,Пруток алюминиевый 16 мм В95Т1 круглый,Пруток алюминиевый 160 мм АМГ3 круглый,Пруток алюминиевый 160 мм АМГ5 круглый,Пруток алюминиевый 160 мм В95 круглый,Пруток алюминиевый 170 мм АМГ3 круглый,Пруток алюминиевый 170 мм АМГ5 круглый,Пруток алюминиевый 18 мм АМГ3 круглый,Пруток бронзовый 18 мм БрАЖН10-4-4,Пруток бронзовый 20 мм БрОФ7-0,2,Пруток бронзовый 20 мм БрОЦС5-5-5,Пруток бронзовый 25 мм БрОЦС5-5-5,Пруток бронзовый 30 мм БрОЦС5-5-5,Пруток бронзовый 35 мм БрОЦС5-5-5,Пруток бронзовый 40 мм БрОЦС5-5-5,Пруток бронзовый 45 мм БрОЦС5-5-5,Пруток бронзовый 50 мм БрОЦС5-5-5,Пруток бронзовый 55 мм БрОЦС5-5-5,Пруток бронзовый 60 мм БрОЦС5-5-5,Пруток бронзовый 65 мм БрОЦС5-5-5,Пруток бронзовый 70 мм БрОЦС5-5-5,Пруток латунный 3х3000 мм ЛС59-1,Пруток латунный 4х3000 мм ЛС59-1,Пруток латунный 55х3000 мм ЛС59-1,Пруток латунный 5х3000 мм ЛС59-1,Пруток латунный 6х3000 мм ЛС59-1,Пруток латунный 8х3000 мм ЛС59-1,Пруток медный 4 мм М1т,Пруток медный 5 мм М1т,Пруток медный 6 мм М1т,Пруток медный 8 мм М1т,Труба БРАЖМЦ,Труба БрАЖ,Труба БрАЖН,Труба БрОЦС,Труба Л63 8 мм — 195 мм,Труба Л68 8 мм — 195 мм,Труба алюминиевая круглая АМГ5м 120х5х6000,Труба алюминиевая круглая АМГ5м 80х5х6000,Труба бронзовая 100 мм БрОЦС5-5-5,Труба бронзовая 65 мм БрОЦС5-5-5,Труба бронзовая 70 мм БрОЦС5-5-5,Труба бронзовая 80 мм БрОЦС5-5-5,Труба бронзовая 90 мм БрОЦС5-5-5,Труба бронзовая ф16-160 мм БрАЖН10-4-4,Труба квадратная алюминиевая (бокс) 15х15х1,5 мм АД31Т1 (АД31),Труба квадратная алюминиевая (бокс) 20х20х1,5 мм АД31Т1 (АД31),Труба квадратная алюминиевая (бокс) 20х20х2 мм АД31Т1 (АД31),Труба квадратная алюминиевая (бокс) 25х25х1,5 мм АД31Т1 (АД31),Труба квадратная алюминиевая (бокс) 25х25х2 мм АД31Т1 (АД31),Труба квадратная алюминиевая (бокс) 30х30х1,5 мм АД31Т1 (АД31),Труба квадратная алюминиевая (бокс) 30х30х2 мм АД31Т1 (АД31),Труба квадратная алюминиевая (бокс) 30х30х3 мм АД31Т1 (АД31),Труба латунная 10х1х3000 мм Л63,Труба латунная 12х2х3000 мм Л63,Труба латунная 16х1х3000 мм Л63,Труба латунная 16х2х3000 мм Л63,Труба латунная 18х1х3000 мм Л63,Труба латунная 8х1,5х3000 мм Л63,Труба латунная 8х1х3000 мм Л63,Труба латунная 8х2х3000 мм Л63,Труба латунная бойлерная 16х1х4100 мм Л68,Труба прямоугольная алюминиевая 20х10х1,5 мм АД31Т1 (АД31),Труба прямоугольная алюминиевая 30х15х1,5 мм АД31Т1 (АД31),Труба прямоугольная алюминиевая 30х15х2 мм АД31Т1 (АД31),Труба прямоугольная алюминиевая 30х20х2 мм АД31Т1 (АД31),Труба прямоугольная алюминиевая 40х20х1,5 мм АД31Т1 (АД31),Труба прямоугольная алюминиевая 40х20х2 мм АД31Т1 (АД31),Труба прямоугольная алюминиевая 40х20х3 мм АД31Т1 (АД31),Чушка А7,Чушка АК12,Чушка АК12ПЧ,Чушка АК12ч,Чушка АК7,Чушка АК7п,Чушка АК7ч,Шестигранник латунный 10 мм ЛС59-1,Шестигранник латунный 5 мм ЛС59-1,Шестигранник латунный 5.5 мм ЛС59-1,Шестигранник латунный 6 мм ЛС59-1,Шестигранник латунный 7 мм ЛС59-1,Шестигранник латунный 8 мм ЛС59-1,Шестигранник латунный 9 мм ЛС59-1",cuprum-metall.ru,https://instagram.com/cuprummetall
Металлопрокат,Москва,,Металл Трейд,tel:88006003990,,"metall-trade.ru,metall-traid.ru",https://instagram.com/metaltrade
Металлопрокат,Москва,,Steelart,tel:+74994033364,"Ограждение для детских садов и школ.,Ограждение из стекла на мини стойках,Ограждения из стекла на зажимном профиле,Отбойник для тележек,Перила для пандуса,Перила из нержавеющей стали,Перила с деревянным поручнем,Перила с калёным стеклом,Пристенный деревянный поручень.,Пристенный поручень из нержавеющей стали,Стеклянное ограждение на точках.,Пандус для инвалидов","steelart.org,steelart-info.ru","https://youtube.com/channel/UCwCmsPpqpw1nA97-AHXlEVA,https://instagram.com/steelart__,https://wa.me/79779694373?text=%D0%97%D0%B4%D1%80%D0%B0%D0%B2%D1%81%D1%82%D0%B2%D1%83%D0%B9%D1%82%D0%B5!%0A%0A%D0%9F%D0%B8%D1%88%D1%83%20%D0%B8%D0%B7%20%D0%BF%D1%80%D0%B8%D0%BB%D0%BE%D0%B6%D0%B5%D0%BD%D0%B8%D1%8F%202%D0%93%D0%98%D0%A1.%0A%0A,viber://chat/?number=+79779694373,https://t.me/stelartmsc"
Металлопрокат,Москва,,ИНОКС-СВ,tel:88005552036,,inox-sv.ru,
Металлопрокат,Москва,,Мультиклимат Партнер,tel:88005552587,"Бризер tion о2,Ик-модуль magicair,Очиститель воздуха tion clever,Очиститель воздуха tion clever – мобильный,Полный комплект фильтров для бризера 3s,Фильтр адсорбционно-каталитический ak-xl,Tion бризер 3s,Анкер латунный М10 100 шт,Анкер латунный М8 100 шт,Анкер-клин 6 х 40 100 шт,Базовая станция tion magicair,ВВГнг LS 3х1,5,ВВГнг LS 3х2,5,ВВГнг LS 4х1,5,ВВГнг LS 5х1,5,ВВГнг LS 5х2,5,Высокоэффективный hepa фильтр класса e11 (н11),Высокоэффективный фильтр от газов и запахов ak-xxl,Герметик 260 мл 24 шт,Герметик 280 мл 24 шт,Дюбель 12 х 120 100 шт,Дюбель 12 х 70 100 шт,Дюбель для кронштейна 12х120 (с шипами),Дюбель для кронштейна 12х70 (с шипами),Дюбель фасадный 12х120,Дюбель-гвоздь 6 х 40 200 шт,Дюбель-гвоздь 6 х 60 200 шт,Дюбель-гвоздь,потай. Нейлоновый 6х40,Дюбель-гвоздь,потай. Нейлоновый 6х60,Короб 100 х 60 16 м в уп.,Короб 16 х 16 140 м в уп.,Короб 25 х 25 48 м в уп.,Короб 60 х 60 24 м в уп.,Крепеж L-образный,Крепеж V-образный,Крепеж Z-образный,Лента уплотн. 5 х 15 10 м,Лента уплотн. 5 х 20 10 м,Модуль co2+ системы magicair,Муфта 1 1/8” 25,Муфта 1 3/8” 25,Муфта 1 5/8”,Муфта 1/4” 100,Муфта 1” 25/50,Муфта 2 1/8”,Муфта 2 5/8”,Муфта 3 1/8”,Муфта 3 5/8” 2,Муфта 3/8” 100,Муфта 4 1/8” 2,Муфта 5/8” 50,Нагреватель картера Ø110-180 мм, мощность 35 Вт,Обогреватель дренажа Провод нагревательный. Длина 0,5 м,Обогреватель дренажа Провод нагревательный. Длина 1 м,ПВС 2 х 0,75,ПВС 2 х 1,5,ПВС 3 х 0,75,ПВС 3 х 1,5,ПВС 3 х 2,5,ПВС 4 х 1,5,ПВС 4 х 2,5,ПВС 5 х 1,5,ПВС 5 х 2,5,Переходник 1/2″ х 1/4″ 50,Переходник 3/4″ х 1/2″ 25/50,Переходник 3/4″ х 3/8″ 25/50,Переходник 3/4″ х 5/8″ 25,Переходник 3/8″ х 1/2″ 50,Переходник 3/8″ х 1/4″ 50,Переходник 5/8″ х 1/2″ 25/50,Переходник 5/8″ х 1/4″ 50,Переходник 5/8″ х 3/8″ 50,Переходник 7/8″ х 3/4″ 25,Переходник 7/8″ х 5/8″ 25,Петля 1 1/8”,Петля 1 3/8” 2,Петля 1 5/8” 2,Подставка универс. 930х280х510 картон/целлоф.,Полный комплект фильтров для бризера o2,Регулятор Регулятор давления конденсации РДК-8.4,Саморез для кронштейнов 13мм 8х100,Саморез для кронштейнов 13мм 8х80,Тройник 1 1/8″ 25,Тройник 1/2″ 50,Тройник 1/4″ 100,Тройник 1″ 25,Тройник 2 1/8″ 3,Тройник 2 5/8″ 2,Тройник 3 1/8″ 1,Тройник 3 5/8″ 1,Тройник 3/4″ 25,Тройник 3/8″ 100,Тройник 5/8″ 50,Тройник 7/8″ 25,Трубка ТИЛИТ БЛЭК СТАР 6 х 06 (1/4″) отрезки 2 м, 150/300 м в уп.,Трубка ТИЛИТ БЛЭК СТАР 6 х 12 (1/2″),Трубка ТИЛИТ БЛЭК СТАР 6 х 15 (5/8″),Трубка ТИЛИТ БЛЭК СТАР 6 х 18 (3/4″),Трубка ТИЛИТ БЛЭК СТАР 6 х 22 (7/8″),Трубка ТИЛИТ БЛЭК СТАР 6 х 28 (1 1/8″),Трубка ТИЛИТ БЛЭК СТАР 9 х 06 (1/4″),Трубка ТИЛИТ БЛЭК СТАР 9 х 10 (3/8″),Трубка ТИЛИТ БЛЭК СТАР 9 х 12 (1/2″),Трубка ТИЛИТ БЛЭК СТАР 9 х 15 (5/8″),Трубка ТИЛИТ БЛЭК СТАР 9 х 18 (3/4″),Трубка ТИЛИТ БЛЭК СТАР 9 х 22 (7/8″),Трубка ТИЛИТ БЛЭК СТАР 9 х 28 (1 1/8″) отрезки 2 м, 100 м в уп.,ТрубкаТИЛИТ БЛЭК СТАР 6 х 10 (3/8″) отрезки 2 м, 150/300 м в уп.,Угол 1/2″ 50,Угол 3 1/8″ 3,Угол 3 5/8″ 2,Угол 4 1/8″ 1,Угол 5/8″ 50,Универс. Рамный дюбель FUR 10х100 (гильза),Фильтр первичной очистки воздуха класса g4,Фреон 134 А 13,6 кг,Фреон 22 Россия 13,6 кг,Фреон 404 А 10,9 кг,Фреон 407 С 11,3 кг,Фреон 410 А 11,3 кг,Фреон 600 А 6,5 кг,Хомут 11-15 М8 100 шт,Хомут 16-20 М8 100 шт,Хомут 20-24 М8 100 шт,Хомут 23-28 М8 100 шт,Хомут 32-38 М8 100 шт,Хомут 39-46 М8 50 шт,Хомут 40-45 М8 50 шт,Хомут 52-59 М8 50 шт,Хомут 59-65 М8 50 шт,Хомут нейлон 4х200 100 шт,Хомут нейлон 4х300 100 шт,Хомут нейлон 5х300 100 шт,Шпилька М10 2 м,Шпилька М8 2 м,Шуруп для FUR оцинкованный 7х109,BrazeTec SP/H 100 г,Castolin 5, Ø2 мм ESC 0,,Castolin RB 5280, Ø2 мм,Castolin RB 5286, Ø2 мм,Castolin RB 5286, Ø2 мм 1 шт,Felder 0,Felder 100 г,Felder 15,Felder 15 1 шт,Felder 2,Felder 5,Felder 5 1 шт,Sanha Sn97Cu3 250 г,Siccom ECO FLOWATCH 13 л/ч, 19 Вт, Подъем 10 м 70 х 30 х 41,Siccom ECO TANK 1.5 300 л/ч, 70 Вт, Подъем 4,6 м 293 х 144 х 114,Siccom ECO TANK 2.5 400 л/ч, 70 Вт, Подъем 4,6 м 293 х 144 х 158,Siccom Flowatch VISION 15 л/ч, 19 Вт, Подъем 10 м 230 х 62 х 55,Siccom Mini Flowatch MF2 15 л/ч, 19 Вт, Подъем 10 м 85 х 28 х 48,1000х800 (МТ 87) без упаковки 48-60,1000х800 (МТ 87) целлоф. + крепеж 48-60,1200х1000 (МТ 87) без упаковки 48-60,1200х1000 (МТ 87) целлоф. + крепеж 48-60,420х450 без упаковки 5,450х450 (МТ10) без упаковки 5,450х450 (МТ10) картон + крепеж 5,450х500 (МТ 11м) без упаковки 12,450х500 (МТ 11м) картон + крепеж 12,500х600 (МТ 15) без упаковки 24,500х600 (МТ 15) картон + крепеж 24,830х677 (МТ 49) без упаковки 36,830х677 (МТ 49) целлоф. + крепеж 36",www.allclimat.ru,
Металлопрокат,Москва,,Ниоб Шоп,tel:88005117677,,niob-shop.ru,"https://vk.com/niobshop,https://facebook.com/niobshop,https://instagram.com/niobshop,https://wa.me/79258527380?text=%D0%97%D0%B4%D1%80%D0%B0%D0%B2%D1%81%D1%82%D0%B2%D1%83%D0%B9%D1%82%D0%B5!%0A%0A%D0%9F%D0%B8%D1%88%D1%83%20%D0%B8%D0%B7%20%D0%BF%D1%80%D0%B8%D0%BB%D0%BE%D0%B6%D0%B5%D0%BD%D0%B8%D1%8F%202%D0%93%D0%98%D0%A1.%0A%0A,viber://chat/?number=+79258527380"
Металлопрокат,Москва,,СМТ,tel:88005055186,,капиллярная-трубка.рф,
Металлопрокат,Москва,,Элитгарант,tel:+74957811715,,,
Металлопрокат,Москва,,Стилариум,,,,
